Phylum,Class,Order,Family,Genus,Species,Subspecies,Authority,Year,ID,State,County,Cave,TypeLoc,Lat,Lon,Notes,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Monroe,Union Cave,,37.6022,-80.5097,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Blue Springs Cave,,38.1600,-80.1849,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Cass Cave,,38.3997,-79.9469,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Cassell-Windy (Windy) Cave,,38.4558,-79.8961,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Clyde Cochrane Sinks,,38.0981,-80.2933,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Dill  Cave,,38.4190,-79.9283,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Durbin  Cave,,38.5506,-79.8500,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Friels Cave,,38.2078,-80.1528,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Grimes Cave,,38.4586,-79.8983,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Lobelia Saltpetre Cave,,38.1349,-80.2801,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Marthas Cave,,38.1268,-80.2484,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,My Cave,,38.4708,-80.1114,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Piddling Pit,,38.3417,-80.0261,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Stella Cave,,38.1106,-80.2969,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Pocahontas,Tub Cave,,38.2147,-80.1566,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,gisini,,,,WV,Randolph,Stony Run Cave,,38.5839,-80.0903,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,virginia,Christiansen & Bellinger,1996,56,VA,Lee,Indian Burial Cave,,36.6342,-83.5189,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,virginia,Christiansen & Bellinger,1996,56,VA,Lee,Spangler Cave,,36.6836,-83.1914,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,gisini,virginia,Christiansen & Bellinger,1996,56,VA,Russell,Daugherty Cave,,36.9340,-82.0610,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,granda,,Christiansen & Bellinger,1996,57,VA,Augusta,Grand Caverns,,38.2603,-78.8361,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,granda,,Christiansen & Bellinger,1996,57,VA,Scott,Darty Cave,,36.6934,-82.4723,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,granda,,Christiansen & Bellinger,1996,57,VA,Scott,John W. Fugate Cave,,36.7050,-82.3903,,
Arthropoda,Entognatha,Collembola,Entomobryidae,Pseudosinella,granda,,Christiansen & Bellinger,1996,57,VA,Washington,Whispering Breeze Cave,,36.7342,-82.1686,,
